Source,Source City,Source Country,Target,Target City,Target Country,Weight
SZX,Shenzhen,China,XZM,Macao,Macao (sar) China,1488
XZM,Macao,Macao (sar) China,SZX,Shenzhen,China,1488
PEK,Beijing,China,PVG,Shanghai,China,8100
PVG,Shanghai,China,PEK,Beijing,China,8370
CAN,Guangzhou,China,MIG,Mianyang,China,1794
CKG,Chongqing,China,DYG,Dayong,China,2484
CTU,Chengdu,China,PEK,Beijing,China,15500
CTU,Chengdu,China,WNZ,Wenzhou,China,740
CTU,Chengdu,China,XUZ,Xuzhou,China,1152
CAN,Guangzhou,China,PEK,Beijing,China,4590
CAN,Guangzhou,China,YBP,Yibin,China,3036
CKG,Chongqing,China,CSX,Changsha,China,4650
DYG,Dayong,China,CKG,Chongqing,China,2484
FOC,Fuzhou,China,KHN,Nanchang,China,1664
FOC,Fuzhou,China,PEK,Beijing,China,6900
HGH,Hangzhou,China,SZX,Shenzhen,China,3844
CAN,Guangzhou,China,PEK,Beijing,China,1305
CKG,Chongqing,China,KWL,Guilin,China,610
CKG,Chongqing,China,KWL,Guilin,China,8970
CKG,Chongqing,China,PEK,Beijing,China,13680
CAN,Guangzhou,China,CTU,Chengdu,China,16280
CAN,Guangzhou,China,HET,Hohhot,China,1242
CAN,Guangzhou,China,KWL,Guilin,China,3240
CAN,Guangzhou,China,PEK,Beijing,China,6000
CKG,Chongqing,China,HAK,Haikou,China,3060
CKG,Chongqing,China,HKG,Hong Kong,Hong Kong (sar) China,2484
CSX,Changsha,China,CTU,Chengdu,China,1665
CSX,Changsha,China,HGH,Hangzhou,China,4650
CTU,Chengdu,China,CAN,Guangzhou,China,16280
CSX,Changsha,China,CKG,Chongqing,China,4650
CTU,Chengdu,China,DYG,Dayong,China,1104
CTU,Chengdu,China,LHW,Lanzhou,China,1792
CTU,Chengdu,China,SZX,Shenzhen,China,1104
DLC,Dalian,China,LYA,Luoyang,China,552
KHN,Nanchang,China,FOC,Fuzhou,China,1664
MIG,Mianyang,China,CAN,Guangzhou,China,1794
NGB,Ningbo,China,PEK,Beijing,China,1104
CTU,Chengdu,China,DLU,Dali,China,1152
CTU,Chengdu,China,KMG,Kunming,China,7215
CTU,Chengdu,China,KWL,Guilin,China,1242
CTU,Chengdu,China,URC,Urumqi,China,5735
DIG,Diqing,China,KMG,Kunming,China,925
DLU,Dali,China,CTU,Chengdu,China,1152
FOC,Fuzhou,China,PEK,Beijing,China,1440
FOC,Fuzhou,China,PEK,Beijing,China,856
HET,Hohhot,China,PEK,Beijing,China,2562
CTU,Chengdu,China,CSX,Changsha,China,1665
CTU,Chengdu,China,KMG,Kunming,China,640
CTU,Chengdu,China,YIH,Yichang,China,740
DLC,Dalian,China,PEK,Beijing,China,2349
HAK,Haikou,China,CKG,Chongqing,China,3060
HET,Hohhot,China,CAN,Guangzhou,China,1242
DLC,Dalian,China,PEK,Beijing,China,5824
DYG,Dayong,China,CTU,Chengdu,China,1104
HGH,Hangzhou,China,TAO,Qingdao,China,1116
NKG,Nanjing,China,PEK,Beijing,China,1872
PEK,Beijing,China,CTU,Chengdu,China,15500
PEK,Beijing,China,FOC,Fuzhou,China,6900
PEK,Beijing,China,NGB,Ningbo,China,1104
PEK,Beijing,China,NKG,Nanjing,China,1872
PEK,Beijing,China,TAO,Qingdao,China,5580
PEK,Beijing,China,WUH,Wuhan,China,8556
PEK,Beijing,China,XMN,Xiamen,China,1586
HGH,Hangzhou,China,XNN,Xining,China,1612
HKG,Hong Kong,Hong Kong (sar) China,PEK,Beijing,China,832
KMG,Kunming,China,CTU,Chengdu,China,7400
KMG,Kunming,China,DIG,Diqing,China,740
KMG,Kunming,China,KWL,Guilin,China,2346
KMG,Kunming,China,WNZ,Wenzhou,China,3600
KWL,Guilin,China,CKG,Chongqing,China,1794
KWL,Guilin,China,CTU,Chengdu,China,1242
CAN,Guangzhou,China,CTU,Chengdu,China,3726
CAN,Guangzhou,China,KWE,Guiyang,China,8556
HGH,Hangzhou,China,CSX,Changsha,China,4650
HGH,Hangzhou,China,PEK,Beijing,China,2070
HKG,Hong Kong,Hong Kong (sar) China,CKG,Chongqing,China,2484
KMG,Kunming,China,CTU,Chengdu,China,640
KMG,Kunming,China,PEK,Beijing,China,7750
KWL,Guilin,China,XMN,Xiamen,China,1152
LHW,Lanzhou,China,CTU,Chengdu,China,1792
LYA,Luoyang,China,DLC,Dalian,China,552
SZX,Shenzhen,China,HGH,Hangzhou,China,3844
KWL,Guilin,China,KMG,Kunming,China,2346
PEK,Beijing,China,CAN,Guangzhou,China,1305
PEK,Beijing,China,CKG,Chongqing,China,13680
PEK,Beijing,China,FOC,Fuzhou,China,1440
PEK,Beijing,China,FOC,Fuzhou,China,856
PEK,Beijing,China,HET,Hohhot,China,2562
CAN,Guangzhou,China,PEK,Beijing,China,5865
CTU,Chengdu,China,CAN,Guangzhou,China,3726
CTU,Chengdu,China,PEK,Beijing,China,23680
CTU,Chengdu,China,WNZ,Wenzhou,China,1152
CTU,Chengdu,China,YIH,Yichang,China,512
BAV,Baotou,China,PEK,Beijing,China,8004
PEK,Beijing,China,CAN,Guangzhou,China,4590
PEK,Beijing,China,DLC,Dalian,China,5824
NKG,Nanjing,China,PEK,Beijing,China,740
PEK,Beijing,China,CAN,Guangzhou,China,6000
PEK,Beijing,China,DLC,Dalian,China,2349
PEK,Beijing,China,HGH,Hangzhou,China,2070
TAO,Qingdao,China,PEK,Beijing,China,5580
TSN,Tianjin,China,XIY,Xi'an,China,3174
URC,Urumqi,China,XNN,Xining,China,1612
WNZ,Wenzhou,China,CTU,Chengdu,China,740
WUH,Wuhan,China,PEK,Beijing,China,8556
XIY,Xi'an,China,TSN,Tianjin,China,3174
XMN,Xiamen,China,PEK,Beijing,China,1586
XNN,Xining,China,URC,Urumqi,China,1612
XUZ,Xuzhou,China,CTU,Chengdu,China,1152
CAN,Guangzhou,China,LZO,Luzhou,China,3174
CAN,Guangzhou,China,PEK,Beijing,China,5382
CAN,Guangzhou,China,WXN,Wanxian,China,1794
CKG,Chongqing,China,SZX,Shenzhen,China,5580
CKG,Chongqing,China,TAO,Qingdao,China,1932
PEK,Beijing,China,HKG,Hong Kong,Hong Kong (sar) China,832
DLC,Dalian,China,PEK,Beijing,China,5940
HRB,Harbin,China,PEK,Beijing,China,9660
KWE,Guiyang,China,CAN,Guangzhou,China,8556
KWE,Guiyang,China,PEK,Beijing,China,5735
CKG,Chongqing,China,PEK,Beijing,China,4995
CSX,Changsha,China,FOC,Fuzhou,China,2346
CTU,Chengdu,China,NNG,Nanning,China,1152
PEK,Beijing,China,TYN,Taiyuan,China,1104
PEK,Beijing,China,URC,Urumqi,China,1380
PEK,Beijing,China,XIY,Xi'an,China,3450
BPX,Bangda,China,CTU,Chengdu,China,3145
CKG,Chongqing,China,KMG,Kunming,China,1242
CSX,Changsha,China,XMN,Xiamen,China,2176
CTU,Chengdu,China,BPX,Bangda,China,3330
PEK,Beijing,China,KMG,Kunming,China,7750
PEK,Beijing,China,NKG,Nanjing,China,740
PEK,Beijing,China,SHE,Shenyang,China,1792
PEK,Beijing,China,SHE,Shenyang,China,10764
PEK,Beijing,China,TXN,Tunxi,China,610
CTU,Chengdu,China,KHN,Nanchang,China,1736
CTU,Chengdu,China,LXA,Lhasa/Lasa,China,15500
CTU,Chengdu,China,SZX,Shenzhen,China,4608
DLC,Dalian,China,HKG,Hong Kong,Hong Kong (sar) China,2484
CGO,Zhengzhou,China,PEK,Beijing,China,4554
KWL,Guilin,China,PEK,Beijing,China,610
NKG,Nanjing,China,PEK,Beijing,China,15480
PEK,Beijing,China,CAN,Guangzhou,China,5865
PEK,Beijing,China,CTU,Chengdu,China,23680
PEK,Beijing,China,DLC,Dalian,China,5940
PEK,Beijing,China,HRB,Harbin,China,9660
SZX,Shenzhen,China,TSN,Tianjin,China,2484
TSN,Tianjin,China,SZX,Shenzhen,China,2484
TSN,Tianjin,China,XMN,Xiamen,China,1242
URC,Urumqi,China,CTU,Chengdu,China,5735
WNZ,Wenzhou,China,KMG,Kunming,China,3600
FOC,Fuzhou,China,CSX,Changsha,China,2346
HET,Hohhot,China,PEK,Beijing,China,18768
HGH,Hangzhou,China,KWL,Guilin,China,992
HGH,Hangzhou,China,PEK,Beijing,China,6696
SZX,Shenzhen,China,CTU,Chengdu,China,1104
TAO,Qingdao,China,HGH,Hangzhou,China,1116
TSN,Tianjin,China,YNT,Yantai,China,1242
TYN,Taiyuan,China,PEK,Beijing,China,1242
URC,Urumqi,China,PEK,Beijing,China,1380
SHA,Shanghai,China,WNZ,Wenzhou,China,3844
SHA,Shanghai,China,XIY,Xi'an,China,1712
SHA,Shanghai,China,XIY,Xi'an,China,2328
SHE,Shenyang,China,PEK,Beijing,China,1792
SHE,Shenyang,China,PEK,Beijing,China,10764
TXN,Tunxi,China,PEK,Beijing,China,610
CTU,Chengdu,China,SHA,Shanghai,China,2304
CTU,Chengdu,China,WUH,Wuhan,China,552
CZX,Changzhou,China,PEK,Beijing,China,2346
DYG,Dayong,China,PEK,Beijing,China,488
DYG,Dayong,China,PEK,Beijing,China,2070
HGH,Hangzhou,China,PEK,Beijing,China,1104
HKG,Hong Kong,Hong Kong (sar) China,PEK,Beijing,China,4590
HFE,Hefei,China,PEK,Beijing,China,1932
HGH,Hangzhou,China,KWE,Guiyang,China,4650
HGH,Hangzhou,China,WNZ,Wenzhou,China,1612
HKG,Hong Kong,Hong Kong (sar) China,DLC,Dalian,China,2484
KHN,Nanchang,China,CTU,Chengdu,China,1736
BAV,Baotou,China,PEK,Beijing,China,488
CKG,Chongqing,China,KWL,Guilin,China,900
CSX,Changsha,China,FOC,Fuzhou,China,3240
CTU,Chengdu,China,TAO,Qingdao,China,4070
DLC,Dalian,China,HRB,Harbin,China,1350
HGH,Hangzhou,China,WNZ,Wenzhou,China,3600
CAN,Guangzhou,China,CKG,Chongqing,China,8556
CAN,Guangzhou,China,HGH,Hangzhou,China,7688
CAN,Guangzhou,China,HGH,Hangzhou,China,5580
CKG,Chongqing,China,CAN,Guangzhou,China,4278
CKG,Chongqing,China,SHA,Shanghai,China,11160
PEK,Beijing,China,KWE,Guiyang,China,5735
PEK,Beijing,China,NKG,Nanjing,China,15480
PEK,Beijing,China,SHA,Shanghai,China,4800
PEK,Beijing,China,WEH,Weihai,China,1242
PEK,Beijing,China,XIY,Xi'an,China,7728
XIY,Xi'an,China,XNN,Xining,China,3330
XMN,Xiamen,China,TSN,Tianjin,China,1242
XNN,Xining,China,HGH,Hangzhou,China,1612
XNN,Xining,China,XIY,Xi'an,China,3330
KWE,Guiyang,China,PEK,Beijing,China,4278
KWL,Guilin,China,HGH,Hangzhou,China,992
LXA,Lhasa/Lasa,China,XNN,Xining,China,3330
NNG,Nanning,China,CTU,Chengdu,China,1152
PEK,Beijing,China,BAV,Baotou,China,8004
HKG,Hong Kong,Hong Kong (sar) China,KWE,Guiyang,China,1242
HRB,Harbin,China,DLC,Dalian,China,1350
KMG,Kunming,China,SZX,Shenzhen,China,5735
KWE,Guiyang,China,HKG,Hong Kong,Hong Kong (sar) China,1242
XIY,Xi'an,China,PEK,Beijing,China,3450
YBP,Yibin,China,CAN,Guangzhou,China,3036
YNT,Yantai,China,TSN,Tianjin,China,1242
WNZ,Wenzhou,China,SHA,Shanghai,China,3844
XIY,Xi'an,China,SHA,Shanghai,China,1712
XIY,Xi'an,China,SHA,Shanghai,China,2328
XMN,Xiamen,China,KWL,Guilin,China,1152
YIH,Yichang,China,CTU,Chengdu,China,1665
KMG,Kunming,China,CKG,Chongqing,China,1242
KWL,Guilin,China,MFM,Macau,Macao (sar) China,1794
KWL,Guilin,China,XMN,Xiamen,China,2346
MFM,Macau,Macao (sar) China,KWL,Guilin,China,1794
PEK,Beijing,China,CGO,Zhengzhou,China,4554
KWE,Guiyang,China,HGH,Hangzhou,China,4650
KWE,Guiyang,China,SHA,Shanghai,China,4278
KWL,Guilin,China,CAN,Guangzhou,China,4278
LXA,Lhasa/Lasa,China,CTU,Chengdu,China,15500
LZO,Luzhou,China,CAN,Guangzhou,China,3174
NKG,Nanjing,China,TSN,Tianjin,China,1104
PEK,Beijing,China,CAN,Guangzhou,China,5382
CSX,Changsha,China,PEK,Beijing,China,690
CTU,Chengdu,China,LYA,Luoyang,China,1152
CTU,Chengdu,China,SHA,Shanghai,China,17205
CTU,Chengdu,China,TYN,Taiyuan,China,1152
CTU,Chengdu,China,XIY,Xi'an,China,4416
DLC,Dalian,China,PEK,Beijing,China,1350
BPX,Bangda,China,LXA,Lhasa/Lasa,China,925
CAN,Guangzhou,China,PEK,Beijing,China,1098
CAN,Guangzhou,China,WNZ,Wenzhou,China,4650
CTU,Chengdu,China,KWE,Guiyang,China,4278
CTU,Chengdu,China,NKG,Nanjing,China,4278
CTU,Chengdu,China,TAO,Qingdao,China,1152
CTU,Chengdu,China,ZUH,Zhuhai,China,1242
DLC,Dalian,China,HGH,Hangzhou,China,2728
DYG,Dayong,China,TSN,Tianjin,China,1794
PEK,Beijing,China,CZX,Changzhou,China,2346
PEK,Beijing,China,DYG,Dayong,China,488
PEK,Beijing,China,DYG,Dayong,China,2070
PEK,Beijing,China,HGH,Hangzhou,China,1104
PEK,Beijing,China,HKG,Hong Kong,Hong Kong (sar) China,4860
SHA,Shanghai,China,PEK,Beijing,China,4800
WEH,Weihai,China,PEK,Beijing,China,1242
WNZ,Wenzhou,China,CTU,Chengdu,China,1152
XIY,Xi'an,China,PEK,Beijing,China,4968
PEK,Beijing,China,CKG,Chongqing,China,4995
PEK,Beijing,China,HET,Hohhot,China,14766
PEK,Beijing,China,HGH,Hangzhou,China,6696
PEK,Beijing,China,KWE,Guiyang,China,4278
PEK,Beijing,China,PVG,Shanghai,China,3536
PEK,Beijing,China,URC,Urumqi,China,4074
PEK,Beijing,China,XIY,Xi'an,China,301
PEK,Beijing,China,YNT,Yantai,China,4650
PEK,Beijing,China,HFE,Hefei,China,1932
PEK,Beijing,China,SHA,Shanghai,China,8280
FOC,Fuzhou,China,CSX,Changsha,China,3240
HET,Hohhot,China,SHA,Shanghai,China,1242
HGH,Hangzhou,China,TSN,Tianjin,China,1242
CKG,Chongqing,China,SYX,Sanya,China,1932
CKG,Chongqing,China,TNA,Jinan,China,1794
CSX,Changsha,China,CTU,Chengdu,China,3720
CSX,Changsha,China,PEK,Beijing,China,8820
CTU,Chengdu,China,CSX,Changsha,China,3720
CTU,Chengdu,China,HAK,Haikou,China,2405
CTU,Chengdu,China,XIY,Xi'an,China,1536
HGH,Hangzhou,China,CAN,Guangzhou,China,7688
HGH,Hangzhou,China,CAN,Guangzhou,China,5580
HGH,Hangzhou,China,DLC,Dalian,China,2728
HGH,Hangzhou,China,PEK,Beijing,China,9300
HRB,Harbin,China,PEK,Beijing,China,6480
KWE,Guiyang,China,CTU,Chengdu,China,4278
PEK,Beijing,China,SZX,Shenzhen,China,1800
PEK,Beijing,China,SZX,Shenzhen,China,6000
PVG,Shanghai,China,SZX,Shenzhen,China,4784
PEK,Beijing,China,SZX,Shenzhen,China,1044
PEK,Beijing,China,SZX,Shenzhen,China,2107
PEK,Beijing,China,XIY,Xi'an,China,540
PEK,Beijing,China,XIY,Xi'an,China,6984
CKG,Chongqing,China,CSX,Changsha,China,3240
CKG,Chongqing,China,PEK,Beijing,China,1044
CSX,Changsha,China,CKG,Chongqing,China,3240
CSX,Changsha,China,NGB,Ningbo,China,1665
SZX,Shenzhen,China,KMG,Kunming,China,5735
TAO,Qingdao,China,CTU,Chengdu,China,4070
URC,Urumqi,China,PEK,Beijing,China,4074
